Year,Format,Country,From,Score_type,Score
2010,grand-final,Azerbaijan,Belarus,Jury,6
2010,grand-final,Azerbaijan,Belgium,Jury,5
2010,grand-final,Azerbaijan,Iceland,Jury,4
2010,grand-final,Azerbaijan,Ireland,Jury,3
2010,grand-final,Azerbaijan,North Macedonia,Jury,3
2010,grand-final,Azerbaijan,Latvia,Jury,2
2010,grand-final,Azerbaijan,Denmark,Jury,2
2010,grand-final,Azerbaijan,Switzerland,Jury,2
2010,grand-final,Azerbaijan,Greece,Jury,1
2010,grand-final,Spain,Portugal,Jury,12
2010,grand-final,Spain,Lithuania,Jury,8
2010,grand-final,Spain,Albania,Jury,7
2010,grand-final,Spain,Armenia,Jury,7
2010,grand-final,Spain,Slovenia,Jury,5
2010,grand-final,Spain,Latvia,Jury,5
2010,grand-final,Spain,Moldova,Jury,4
2010,grand-final,Spain,Finland,Jury,4
2010,grand-final,Spain,Russia,Jury,4
2010,grand-final,Spain,Ukraine,Jury,4
2010,grand-final,Spain,Bulgaria,Jury,2
2010,grand-final,Spain,Georgia,Jury,2
2010,grand-final,Spain,Romania,Jury,2
2010,grand-final,Spain,Belgium,Jury,1
2010,grand-final,Spain,Israel,Jury,1
2010,grand-final,Norway,Estonia,Jury,7
2010,grand-final,Norway,Georgia,Jury,6
2010,grand-final,Norway,Denmark,Jury,5
2010,grand-final,Norway,Sweden,Jury,4
2010,grand-final,Norway,Malta,Jury,3
2010,grand-final,Norway,Slovakia,Jury,3
2010,grand-final,Norway,Portugal,Jury,3
2010,grand-final,Norway,Armenia,Jury,2
2010,grand-final,Norway,Ireland,Jury,2
2010,grand-final,Moldova,Romania,Jury,10
2010,grand-final,Moldova,Portugal,Jury,6
2010,grand-final,Moldova,Azerbaijan,Jury,6
2010,grand-final,Moldova,Belarus,Jury,4
2010,grand-final,Moldova,Georgia,Jury,1
2010,grand-final,Cyprus,Greece,Jury,12
2010,grand-final,Cyprus,Croatia,Jury,4
2010,grand-final,Cyprus,Bulgaria,Jury,4
2010,grand-final,Cyprus,Sweden,Jury,3
2010,grand-final,Cyprus,Slovakia,Jury,2
2010,grand-final,Cyprus,Lithuania,Jury,1
2010,grand-final,Cyprus,Denmark,Jury,1
2010,grand-final,Bosnia & Herzegovina,Serbia,Jury,12
2010,grand-final,Bosnia & Herzegovina,Croatia,Jury,10
2010,grand-final,Bosnia & Herzegovina,Türkiye,Jury,8
2010,grand-final,Bosnia & Herzegovina,North Macedonia,Jury,6
2010,grand-final,Bosnia & Herzegovina,Albania,Jury,6
2010,grand-final,Bosnia & Herzegovina,France,Jury,5
2010,grand-final,Bosnia & Herzegovina,Slovenia,Jury,4
2010,grand-final,Belgium,Germany,Jury,12
2010,grand-final,Belgium,Malta,Jury,10
2010,grand-final,Belgium,Poland,Jury,10
2010,grand-final,Belgium,Slovakia,Jury,10
2010,grand-final,Belgium,Ireland,Jury,10
2010,grand-final,Belgium,Iceland,Jury,10
2010,grand-final,Belgium,Denmark,Jury,10
2010,grand-final,Belgium,Switzerland,Jury,7
2010,grand-final,Belgium,France,Jury,7
2010,grand-final,Belgium,Lithuania,Jury,7
2010,grand-final,Belgium,Netherlands,Jury,6
2010,grand-final,Belgium,Greece,Jury,6
2010,grand-final,Belgium,Finland,Jury,6
2010,grand-final,Belgium,Russia,Jury,5
2010,grand-final,Belgium,Portugal,Jury,5
2010,grand-final,Belgium,Serbia,Jury,5
2010,grand-final,Belgium,Romania,Jury,4
2010,grand-final,Belgium,Latvia,Jury,4
2010,grand-final,Belgium,Norway,Jury,3
2010,grand-final,Belgium,Estonia,Jury,3
2010,grand-final,Belgium,Sweden,Jury,2
2010,grand-final,Belgium,Ukraine,Jury,1
2010,grand-final,Serbia,Bosnia & Herzegovina,Jury,12
2010,grand-final,Serbia,France,Jury,10
2010,grand-final,Serbia,Switzerland,Jury,10
2010,grand-final,Serbia,Slovenia,Jury,8
2010,grand-final,Serbia,Croatia,Jury,8
2010,grand-final,Serbia,Sweden,Jury,7
2010,grand-final,Serbia,North Macedonia,Jury,7
2010,grand-final,Serbia,Germany,Jury,5
2010,grand-final,Serbia,Albania,Jury,3
2010,grand-final,Serbia,Cyprus,Jury,1
2010,grand-final,Serbia,Netherlands,Jury,1
2010,grand-final,Belarus,Georgia,Jury,12
2010,grand-final,Belarus,Moldova,Jury,3
2010,grand-final,Belarus,Russia,Jury,2
2010,grand-final,Belarus,Bulgaria,Jury,1
2010,grand-final,Ireland,United Kingdom,Jury,7
2010,grand-final,Ireland,Switzerland,Jury,6
2010,grand-final,Ireland,Israel,Jury,6
2010,grand-final,Ireland,Germany,Jury,2
2010,grand-final,Ireland,Estonia,Jury,2
2010,grand-final,Ireland,Finland,Jury,1
2010,grand-final,Ireland,Croatia,Jury,1
2010,grand-final,Greece,United Kingdom,Jury,12
2010,grand-final,Greece,Belgium,Jury,12
2010,grand-final,Greece,Albania,Jury,12
2010,grand-final,Greece,Cyprus,Jury,12
2010,grand-final,Greece,Serbia,Jury,10
2010,grand-final,Greece,Iceland,Jury,8
2010,grand-final,Greece,Germany,Jury,8
2010,grand-final,Greece,Portugal,Jury,8
2010,grand-final,Greece,Finland,Jury,7
2010,grand-final,Greece,Malta,Jury,7
2010,grand-final,Greece,Romania,Jury,7
